city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Delhi,22-02-2025,2025,2,Winter,23.7,13.6,18.1,Cool,10.1,0,FALSE,41007.7
Delhi,23-02-2025,2025,2,Winter,25,13.4,19,Cool,11.6,0,FALSE,41107.36
Delhi,24-02-2025,2025,2,Winter,26.9,13.6,20.1,Warm,13.3,0,FALSE,41207.61
Delhi,25-02-2025,2025,2,Winter,27.9,14.7,21.7,Warm,13.2,0,FALSE,41308.36
Delhi,26-02-2025,2025,2,Winter,30.1,18.2,24.3,Warm,11.9,0,FALSE,41409.53
Delhi,27-02-2025,2025,2,Winter,22.7,18.6,20.1,Warm,4.1,4.1,TRUE,41511.03
Delhi,28-02-2025,2025,2,Winter,22.7,15.4,19,Cool,7.3,4.8,TRUE,41612.78
Delhi,01-03-2025,2025,3,Spring,23.9,15.1,19.3,Cool,8.8,2.5,TRUE,41714.71
Delhi,02-03-2025,2025,3,Spring,24.5,12.2,18.3,Cool,12.3,0,FALSE,41816.73
Delhi,03-03-2025,2025,3,Spring,27,11.8,20.4,Warm,15.2,0,FALSE,41918.77
Delhi,04-03-2025,2025,3,Spring,24.8,13.3,19.3,Cool,11.5,0,FALSE,42020.73
Delhi,05-03-2025,2025,3,Spring,22.8,12.6,18,Cool,10.2,0,FALSE,42122.57
Delhi,06-03-2025,2025,3,Spring,26.9,12.9,19.9,Cool,14,0,FALSE,42224.18
Delhi,07-03-2025,2025,3,Spring,29,13.1,21.6,Warm,15.9,0,FALSE,42325.5
Delhi,08-03-2025,2025,3,Spring,30.2,15.7,23.1,Warm,14.5,0,FALSE,42426.58
Delhi,09-03-2025,2025,3,Spring,32.2,16.3,24.9,Warm,15.9,0,FALSE,42528.2
Delhi,10-03-2025,2025,3,Spring,32,18.9,25.4,Warm,13.1,0,FALSE,42630.43
Delhi,11-03-2025,2025,3,Spring,34.5,18.9,26.8,Warm,15.6,0,FALSE,42733.19
Delhi,12-03-2025,2025,3,Spring,33.3,20,26.6,Warm,13.3,0,FALSE,42836.41
Delhi,13-03-2025,2025,3,Spring,32.2,19.5,25.3,Warm,12.7,1.4,TRUE,42940.03
Delhi,14-03-2025,2025,3,Spring,34.3,19.2,26,Warm,15.1,0.1,FALSE,43043.97
Delhi,15-03-2025,2025,3,Spring,31.2,18,24.3,Warm,13.2,1,FALSE,43148.17
Delhi,16-03-2025,2025,3,Spring,29.9,17.6,23.6,Warm,12.3,0.1,FALSE,43252.55
Delhi,17-03-2025,2025,3,Spring,28.5,17.5,23.4,Warm,11,0,FALSE,43357.05
Delhi,18-03-2025,2025,3,Spring,29.8,17.6,24.2,Warm,12.2,0,FALSE,43461.61
Delhi,19-03-2025,2025,3,Spring,32.1,18.4,25.3,Warm,13.7,0,FALSE,43566.14
Delhi,20-03-2025,2025,3,Spring,32.9,18.1,26.2,Warm,14.8,0,FALSE,43670.58
Delhi,21-03-2025,2025,3,Spring,32,19.8,25.6,Warm,12.2,0,FALSE,43774.87
Delhi,22-03-2025,2025,3,Spring,31.5,19.1,25.3,Warm,12.4,0,FALSE,43878.93
Delhi,23-03-2025,2025,3,Spring,33.2,18.9,26.3,Warm,14.3,0,FALSE,43982.7
Delhi,24-03-2025,2025,3,Spring,34.4,19.4,27.3,Warm,15,0,FALSE,44086.1
Delhi,25-03-2025,2025,3,Spring,36.7,20.6,28.7,Warm,16.1,0,FALSE,44189.07
Delhi,26-03-2025,2025,3,Spring,38.4,22.2,30.6,Hot,16.2,0,FALSE,44291.54
Delhi,27-03-2025,2025,3,Spring,36.8,23,30.2,Hot,13.8,0,FALSE,44393.43
Delhi,28-03-2025,2025,3,Spring,31.9,18.2,25.6,Warm,13.7,0,FALSE,44494.8
Delhi,29-03-2025,2025,3,Spring,29.6,16.6,23.8,Warm,13,0,FALSE,44596.36
Delhi,30-03-2025,2025,3,Spring,32.3,17.9,25.6,Warm,14.4,0,FALSE,44698.19
Delhi,31-03-2025,2025,3,Spring,34.5,18.4,27.1,Warm,16.1,0,FALSE,44800.21
Delhi,01-04-2025,2025,4,Spring,34,19.6,27.3,Warm,14.4,0,FALSE,44902.37
Delhi,02-04-2025,2025,4,Spring,36,19.4,28.6,Warm,16.6,0,FALSE,45004.58
Delhi,03-04-2025,2025,4,Spring,38,20,29.7,Warm,18,0,FALSE,45106.8
Delhi,04-04-2025,2025,4,Spring,37.3,22.5,30.5,Hot,14.8,0,FALSE,45208.96
Delhi,05-04-2025,2025,4,Spring,35.8,22.8,29.6,Warm,13,0,FALSE,45310.98
Delhi,06-04-2025,2025,4,Spring,38.3,23,31.2,Hot,15.3,0,FALSE,45412.8
Delhi,07-04-2025,2025,4,Spring,39.5,23.8,32.2,Hot,15.7,0,FALSE,45514.36
Delhi,08-04-2025,2025,4,Spring,39.8,25,32.5,Hot,14.8,0,FALSE,45615.58
Delhi,09-04-2025,2025,4,Spring,40.3,25.4,32.9,Hot,14.9,0,FALSE,45716.39
Delhi,10-04-2025,2025,4,Spring,39.2,25.5,30.9,Hot,13.7,0,FALSE,45816.73
Delhi,11-04-2025,2025,4,Spring,34.3,20.6,25.4,Warm,13.7,10.5,TRUE,45916.52
Delhi,12-04-2025,2025,4,Spring,33.8,20.3,26.8,Warm,13.5,0.2,FALSE,46015.68
Delhi,13-04-2025,2025,4,Spring,35.8,21.2,29.2,Warm,14.6,0,FALSE,46114.14
Delhi,14-04-2025,2025,4,Spring,35.8,22.6,29.7,Warm,13.2,0,FALSE,46211.84
Delhi,15-04-2025,2025,4,Spring,36.7,24.2,31.1,Hot,12.5,0,FALSE,46308.69
Delhi,16-04-2025,2025,4,Spring,38.3,25.4,32.2,Hot,12.9,0,FALSE,46404.61
Delhi,17-04-2025,2025,4,Spring,40.5,25.5,32.6,Hot,15,0,FALSE,46499.66
Delhi,18-04-2025,2025,4,Spring,40.5,25,32.7,Hot,15.5,0,FALSE,46594.51
Delhi,19-04-2025,2025,4,Spring,39.7,27,31.9,Hot,12.7,0,FALSE,46689.23
Delhi,20-04-2025,2025,4,Spring,38.2,26.1,32.3,Hot,12.1,0,FALSE,46783.75
Delhi,21-04-2025,2025,4,Spring,40.5,25.2,33.7,Hot,15.3,0,FALSE,46877.99
Delhi,22-04-2025,2025,4,Spring,39.8,24.8,32.8,Hot,15,0,FALSE,46971.89
Delhi,23-04-2025,2025,4,Spring,39.5,24.1,32.8,Hot,15.4,0,FALSE,47065.38
Delhi,24-04-2025,2025,4,Spring,41,24.9,33.2,Hot,16.1,0,FALSE,47158.38
Delhi,25-04-2025,2025,4,Spring,41,25,33.7,Hot,16,0,FALSE,47250.82
Delhi,26-04-2025,2025,4,Spring,41.9,26.4,34.6,Hot,15.5,0,FALSE,47342.62
Delhi,27-04-2025,2025,4,Spring,41.2,26.5,34.1,Hot,14.7,0,FALSE,47433.7
Delhi,28-04-2025,2025,4,Spring,41,25,32.4,Hot,16,0,FALSE,47523.99
Delhi,29-04-2025,2025,4,Spring,37.5,24.5,31.2,Hot,13,0,FALSE,47613.41
Delhi,30-04-2025,2025,4,Spring,37,25.8,31.3,Hot,11.2,0,FALSE,47701.88
Delhi,01-05-2025,2025,5,Spring,37,25.8,31.4,Hot,11.2,0,FALSE,47789.3
Delhi,02-05-2025,2025,5,Spring,28.8,22,25.5,Warm,6.8,12.1,TRUE,47875.61
Delhi,03-05-2025,2025,5,Spring,34.5,23.4,28.4,Warm,11.1,2.2,TRUE,47960.71
Delhi,04-05-2025,2025,5,Spring,34.3,23.9,29.3,Warm,10.4,0.3,FALSE,48044.52
Delhi,05-05-2025,2025,5,Spring,34.8,22,27.4,Warm,12.8,0.6,FALSE,48126.95
Delhi,06-05-2025,2025,5,Spring,33.4,21.8,27.1,Warm,11.6,2.2,TRUE,48207.9
Delhi,07-05-2025,2025,5,Spring,32.1,23.2,27.3,Warm,8.9,0,FALSE,48287.41
Delhi,08-05-2025,2025,5,Spring,31.9,23.2,27.8,Warm,8.7,3,TRUE,48366.1
Delhi,09-05-2025,2025,5,Spring,36.6,24.1,30.4,Hot,12.5,0.2,FALSE,48444.02
Delhi,10-05-2025,2025,5,Spring,36.6,25.1,30,Warm,11.5,0.2,FALSE,48521.1
Delhi,11-05-2025,2025,5,Spring,38.2,25.3,32,Hot,12.9,0,FALSE,48597.27
Delhi,12-05-2025,2025,5,Spring,39.5,25.8,33.1,Hot,13.7,0,FALSE,48672.46
Delhi,13-05-2025,2025,5,Spring,41.2,28.6,34.9,Hot,12.6,0,FALSE,48746.59
Delhi,14-05-2025,2025,5,Spring,41.2,28.3,35.2,Hot,12.9,0,FALSE,48819.6
Delhi,15-05-2025,2025,5,Spring,41.8,29.1,36,Hot,12.7,0,FALSE,48891.41
Delhi,16-05-2025,2025,5,Spring,42.4,28.6,35.1,Hot,13.8,0,FALSE,48961.93
Delhi,17-05-2025,2025,5,Spring,42.8,28.1,35.4,Hot,14.7,0,FALSE,49031.1
Delhi,18-05-2025,2025,5,Spring,41.8,28.3,34.5,Hot,13.5,0,FALSE,49098.84
Delhi,19-05-2025,2025,5,Spring,40.5,27.8,33.9,Hot,12.7,0,FALSE,49165.06
Delhi,20-05-2025,2025,5,Spring,42.4,27.6,34.6,Hot,14.8,0,FALSE,49229.69
Delhi,21-05-2025,2025,5,Spring,41.8,28.6,34.1,Hot,13.2,0,FALSE,49292.65
Delhi,22-05-2025,2025,5,Spring,36.9,24.5,30.7,Hot,12.4,0,FALSE,49353.85
Delhi,23-05-2025,2025,5,Spring,37.8,26.3,32.5,Hot,11.5,0,FALSE,49413.21
Delhi,24-05-2025,2025,5,Spring,37.7,28.3,33.3,Hot,9.4,0.1,FALSE,49470.66
Delhi,25-05-2025,2025,5,Spring,31.6,22.7,27.3,Warm,8.9,1.7,TRUE,49526.1
Delhi,26-05-2025,2025,5,Spring,35.5,23.9,30,Warm,11.6,3.6,TRUE,49579.45
Delhi,27-05-2025,2025,5,Spring,35.5,26.1,31,Hot,9.4,0,FALSE,49630.71
Delhi,28-05-2025,2025,5,Spring,38,26.9,31.8,Hot,11.1,0,FALSE,49680.32
Delhi,29-05-2025,2025,5,Spring,39.8,26.7,33.7,Hot,13.1,0,FALSE,49728.31
Delhi,30-05-2025,2025,5,Spring,35.4,26,31.1,Hot,9.4,0,FALSE,49774.64
Delhi,31-05-2025,2025,5,Spring,40.1,26,32.2,Hot,14.1,1.8,TRUE,49819.27
Delhi,01-06-2025,2025,6,Summer,37.2,25.4,30.9,Hot,11.8,3.1,TRUE,49862.14
Delhi,02-06-2025,2025,6,Summer,37.8,24.6,31.5,Hot,13.2,0.3,FALSE,49903.21
Delhi,03-06-2025,2025,6,Summer,34.8,24.4,29.4,Warm,10.4,0,FALSE,49942.44
Delhi,04-06-2025,2025,6,Summer,35.1,24,28.2,Warm,11.1,2.6,TRUE,49979.77
Delhi,05-06-2025,2025,6,Summer,36.5,23.9,30.6,Hot,12.6,0.2,FALSE,50015.18
Delhi,06-06-2025,2025,6,Summer,38.7,25.9,32.9,Hot,12.8,0,FALSE,50048.6
Delhi,07-06-2025,2025,6,Summer,41.2,27.6,34.5,Hot,13.6,0.2,FALSE,50079.99
Delhi,08-06-2025,2025,6,Summer,42.5,29.2,36.9,Hot,13.3,0,FALSE,50109.32
Delhi,09-06-2025,2025,6,Summer,43.5,30.2,38,Hot,13.3,0,FALSE,50136.53
Delhi,10-06-2025,2025,6,Summer,43,30.6,37.4,Hot,12.4,0,FALSE,50161.57
Delhi,11-06-2025,2025,6,Summer,42.8,30.1,36.6,Hot,12.7,0,FALSE,50184.43
Delhi,12-06-2025,2025,6,Summer,42,30.7,36.4,Hot,11.3,0,FALSE,50205.04
Delhi,13-06-2025,2025,6,Summer,39.8,30.7,35.2,Hot,9.1,0,FALSE,50223.35
Delhi,14-06-2025,2025,6,Summer,42.6,30.3,36.2,Hot,12.3,0,FALSE,50239.34
Delhi,15-06-2025,2025,6,Summer,38.4,28.5,33.2,Hot,9.9,1.4,TRUE,50252.96
Delhi,16-06-2025,2025,6,Summer,32.5,25.4,28.8,Warm,7.1,30.3,TRUE,50264.19
Delhi,17-06-2025,2025,6,Summer,34,24.5,29.2,Warm,9.5,8.4,TRUE,50273.11
Delhi,18-06-2025,2025,6,Summer,33.5,24.4,29.8,Warm,9.1,0.7,FALSE,50279.75
Delhi,19-06-2025,2025,6,Summer,32.8,26,29.8,Warm,6.8,1.5,TRUE,50284.13
Delhi,20-06-2025,2025,6,Summer,31.4,26,28.8,Warm,5.4,1.2,TRUE,50286.25
Delhi,21-06-2025,2025,6,Summer,35.1,26.2,31,Hot,8.9,1.7,TRUE,50286.12
Delhi,22-06-2025,2025,6,Summer,34.3,27.9,31,Hot,6.4,1.5,TRUE,50283.77
Delhi,23-06-2025,2025,6,Summer,35.7,27.5,31.6,Hot,8.2,0,FALSE,50279.21
Delhi,24-06-2025,2025,6,Summer,36.8,27,31.7,Hot,9.8,5,TRUE,50272.45
Delhi,25-06-2025,2025,6,Summer,32,25.9,28.8,Warm,6.1,16.4,TRUE,50263.51
Delhi,26-06-2025,2025,6,Summer,34.5,26.1,31,Hot,8.4,6.3,TRUE,50252.41
Delhi,27-06-2025,2025,6,Summer,33.7,25.6,30.4,Hot,8.1,10,TRUE,50239.18
Delhi,28-06-2025,2025,6,Summer,36.2,25.6,30.9,Hot,10.6,15.6,TRUE,50223.81
Delhi,29-06-2025,2025,6,Summer,33.3,25.1,29.5,Warm,8.2,6.9,TRUE,50206.35
Delhi,30-06-2025,2025,6,Summer,32,24.8,27.6,Warm,7.2,16.1,TRUE,50186.8
Delhi,01-07-2025,2025,7,Summer,33.2,25,29.2,Warm,8.2,6.1,TRUE,50165.2
Delhi,02-07-2025,2025,7,Summer,33,27,30,Warm,6,3.7,TRUE,50141.56
Delhi,03-07-2025,2025,7,Summer,33.5,26.8,30.3,Hot,6.7,0.8,FALSE,50115.9
Delhi,04-07-2025,2025,7,Summer,34.3,26.6,30.4,Hot,7.7,3.5,TRUE,50088.25
Delhi,05-07-2025,2025,7,Summer,35.8,26.5,31.4,Hot,9.3,1,FALSE,50058.63
Delhi,06-07-2025,2025,7,Summer,35.6,26.1,31,Hot,9.5,13,TRUE,50027.01
Delhi,07-07-2025,2025,7,Summer,33.5,26,29.4,Warm,7.5,7.8,TRUE,49993.08
Delhi,08-07-2025,2025,7,Summer,34.3,27,31.1,Hot,7.3,0.4,FALSE,49956.86
Delhi,09-07-2025,2025,7,Summer,32.2,26.1,28.7,Warm,6.1,17.4,TRUE,49918.4
Delhi,10-07-2025,2025,7,Summer,29.5,25.6,27.4,Warm,3.9,1.4,TRUE,49877.79
Delhi,11-07-2025,2025,7,Summer,31.5,25.8,28.6,Warm,5.7,0.5,FALSE,49835.09
Delhi,12-07-2025,2025,7,Summer,34,26.3,29.2,Warm,7.7,1.1,TRUE,49790.36
Delhi,13-07-2025,2025,7,Summer,32.5,26.2,28.6,Warm,6.3,19.6,TRUE,49743.7
Delhi,14-07-2025,2025,7,Summer,31.1,25.9,28.1,Warm,5.2,11.5,TRUE,49695.14
Delhi,15-07-2025,2025,7,Summer,32.5,25.3,28.4,Warm,7.2,11.4,TRUE,49644.78
Delhi,16-07-2025,2025,7,Summer,32.5,25.2,29.1,Warm,7.3,1,FALSE,49592.67
Delhi,17-07-2025,2025,7,Summer,31.3,26.6,28.5,Warm,4.7,0.9,FALSE,49538.89
Delhi,18-07-2025,2025,7,Summer,32.4,26,28.6,Warm,6.4,4.4,TRUE,49483.5
Delhi,19-07-2025,2025,7,Summer,32.9,25.9,29.5,Warm,7,0.2,FALSE,49426.58
Delhi,20-07-2025,2025,7,Summer,34.8,26.5,30.8,Hot,8.3,0,FALSE,49368.18
Delhi,21-07-2025,2025,7,Summer,31.4,26.1,28.8,Warm,5.3,0.6,FALSE,49308.38
Delhi,22-07-2025,2025,7,Summer,34.7,26,30.6,Hot,8.7,0.3,FALSE,49247.24
Delhi,23-07-2025,2025,7,Summer,33.6,26.9,29.8,Warm,6.7,3.1,TRUE,49184.83
Delhi,24-07-2025,2025,7,Summer,35.8,26.4,31.1,Hot,9.4,0.4,FALSE,49121.21
Delhi,25-07-2025,2025,7,Summer,36.5,26.9,32.2,Hot,9.6,0.3,FALSE,49056.44
Delhi,26-07-2025,2025,7,Summer,36.1,27,31.8,Hot,9.1,0.6,FALSE,48990.48
Delhi,27-07-2025,2025,7,Summer,36.3,28.6,32.2,Hot,7.7,0.5,FALSE,48922.79
Delhi,28-07-2025,2025,7,Summer,36.9,27,32,Hot,9.9,1.7,TRUE,48853.33
Delhi,29-07-2025,2025,7,Summer,32.8,26.4,29,Warm,6.4,3.7,TRUE,48782.2
Delhi,30-07-2025,2025,7,Summer,32,25.5,28,Warm,6.5,25.9,TRUE,48709.49
Delhi,31-07-2025,2025,7,Summer,31.4,25.4,27.8,Warm,6,12.6,TRUE,48635.28
Delhi,01-08-2025,2025,8,Summer,32,25.2,28.6,Warm,6.8,12.3,TRUE,48559.66
Delhi,02-08-2025,2025,8,Summer,32.8,26.2,29.5,Warm,6.6,0.8,FALSE,48482.72
Delhi,03-08-2025,2025,8,Summer,33.3,25.8,29.7,Warm,7.5,1.1,TRUE,48404.53
Delhi,04-08-2025,2025,8,Summer,31.1,25.9,28.8,Warm,5.2,0,FALSE,48325.18
Delhi,05-08-2025,2025,8,Summer,29.6,26,27.8,Warm,3.6,11.9,TRUE,48244.77
Delhi,06-08-2025,2025,8,Summer,32,26.4,28.9,Warm,5.6,1.7,TRUE,48163.34
Delhi,07-08-2025,2025,8,Summer,34.4,26.5,30.5,Hot,7.9,0,FALSE,48080.99
Delhi,08-08-2025,2025,8,Summer,33.7,26.9,30.4,Hot,6.8,0,FALSE,47997.8
Delhi,09-08-2025,2025,8,Summer,30.4,26,27.6,Warm,4.4,13.8,TRUE,47913.85
Delhi,10-08-2025,2025,8,Summer,32.3,25.9,29.4,Warm,6.4,1,FALSE,47829.2
Delhi,11-08-2025,2025,8,Summer,33.9,26.8,29.8,Warm,7.1,2.6,TRUE,47743.93
Delhi,12-08-2025,2025,8,Summer,33.3,26.6,29.6,Warm,6.7,0,FALSE,47658.11
Delhi,13-08-2025,2025,8,Summer,33.9,27.1,30.5,Hot,6.8,0,FALSE,47571.81
Delhi,14-08-2025,2025,8,Summer,29.5,25.4,27.3,Warm,4.1,7,TRUE,47485.11
Delhi,15-08-2025,2025,8,Summer,31.6,25.2,28.6,Warm,6.4,3.2,TRUE,47397.94
Delhi,16-08-2025,2025,8,Summer,31.2,26.3,28.7,Warm,4.9,2.9,TRUE,47309.67
Delhi,17-08-2025,2025,8,Summer,31.8,27.3,29,Warm,4.5,5.4,TRUE,47220.26
Delhi,18-08-2025,2025,8,Summer,32,27,29.2,Warm,5,5.5,TRUE,47129.78
Delhi,19-08-2025,2025,8,Summer,32,26.6,29.3,Warm,5.4,5.4,TRUE,47038.31
Delhi,20-08-2025,2025,8,Summer,32.7,25,29.3,Warm,7.7,24,TRUE,46945.95
Delhi,21-08-2025,2025,8,Summer,33.8,25.2,30.1,Hot,8.6,3.5,TRUE,46852.75
Delhi,22-08-2025,2025,8,Summer,34.5,25.6,30.6,Hot,8.9,3.8,TRUE,46758.8
Delhi,23-08-2025,2025,8,Summer,33,25.8,28.3,Warm,7.2,4.4,TRUE,46664.18
Delhi,24-08-2025,2025,8,Summer,31.5,24.9,27.6,Warm,6.6,20.9,TRUE,46568.95
Delhi,25-08-2025,2025,8,Summer,29.5,24.8,27,Warm,4.7,16,TRUE,46473.18
Delhi,26-08-2025,2025,8,Summer,30.2,25.4,27.4,Warm,4.8,6.4,TRUE,46376.96
Delhi,27-08-2025,2025,8,Summer,32.6,25.2,28.7,Warm,7.4,4,TRUE,46280.34
Delhi,28-08-2025,2025,8,Summer,32.7,25,28.7,Warm,7.7,27.9,TRUE,46183.39
Delhi,29-08-2025,2025,8,Summer,31.5,25.2,28,Warm,6.3,4.4,TRUE,46086.2
Delhi,30-08-2025,2025,8,Summer,32,24.9,28.5,Warm,7.1,4.2,TRUE,45988.81
Delhi,31-08-2025,2025,8,Summer,30,24.4,26.4,Warm,5.6,25.9,TRUE,45891.3
Delhi,01-09-2025,2025,9,Autumn,28.6,24,25.4,Warm,4.6,48.9,TRUE,45793.72
Delhi,02-09-2025,2025,9,Autumn,27.5,24,25.3,Warm,3.5,15.7,TRUE,45696.16
Delhi,03-09-2025,2025,9,Autumn,29.5,24.1,26.4,Warm,5.4,17.1,TRUE,45598.66
Delhi,04-09-2025,2025,9,Autumn,31.8,24,27.4,Warm,7.8,12.1,TRUE,45501.17
Delhi,05-09-2025,2025,9,Autumn,31.2,24.5,27.6,Warm,6.7,9.8,TRUE,45403.02
Delhi,06-09-2025,2025,9,Autumn,31.8,24.7,28,Warm,7.1,5.7,TRUE,45304.18
Delhi,07-09-2025,2025,9,Autumn,32.2,24.9,28,Warm,7.3,1.1,TRUE,45204.69
Delhi,08-09-2025,2025,9,Autumn,32,25,28.6,Warm,7,0.7,FALSE,45104.64
Delhi,09-09-2025,2025,9,Autumn,32.5,26,29.3,Warm,6.5,0.5,FALSE,45004.08
Delhi,10-09-2025,2025,9,Autumn,33.4,25.5,29.3,Warm,7.9,0.2,FALSE,44903.1
Delhi,11-09-2025,2025,9,Autumn,33.5,25.1,29.4,Warm,8.4,0,FALSE,44801.74
Delhi,12-09-2025,2025,9,Autumn,34.4,25.3,30.5,Hot,9.1,0,FALSE,44700.08
Delhi,13-09-2025,2025,9,Autumn,35.8,27.5,31.6,Hot,8.3,0.9,FALSE,44598.18
Delhi,14-09-2025,2025,9,Autumn,36.6,27.8,32.4,Hot,8.8,0.2,FALSE,44496.1
Delhi,15-09-2025,2025,9,Autumn,37.3,27.5,32.8,Hot,9.8,0,FALSE,44393.91
Delhi,16-09-2025,2025,9,Autumn,36.8,26.7,31.4,Hot,10.1,1,FALSE,44291.67
Delhi,17-09-2025,2025,9,Autumn,35.8,25.1,30.5,Hot,10.7,0.1,FALSE,44189.44
Delhi,18-09-2025,2025,9,Autumn,34.5,24.9,30.2,Hot,9.6,2.5,TRUE,44087.29
Delhi,19-09-2025,2025,9,Autumn,35.2,26.6,31.3,Hot,8.6,0.5,FALSE,43985.26
Delhi,20-09-2025,2025,9,Autumn,36.2,26.8,31.8,Hot,9.4,0,FALSE,43883.44
Delhi,21-09-2025,2025,9,Autumn,36.6,26.4,31.9,Hot,10.2,0,FALSE,43781.88
Delhi,22-09-2025,2025,9,Autumn,37.3,27,32.5,Hot,10.3,0,FALSE,43680.64
Delhi,23-09-2025,2025,9,Autumn,37,27.2,32.2,Hot,9.8,0,FALSE,43579.78
Delhi,24-09-2025,2025,9,Autumn,36.6,26.9,31.7,Hot,9.7,0,FALSE,43479.24
Delhi,25-09-2025,2025,9,Autumn,36.5,26.9,31.8,Hot,9.6,0,FALSE,43378.33
Delhi,26-09-2025,2025,9,Autumn,37.2,26.5,32,Hot,10.7,0,FALSE,43276.99
Delhi,27-09-2025,2025,9,Autumn,38,27,32.8,Hot,11,0,FALSE,43175.29
Delhi,28-09-2025,2025,9,Autumn,36.6,28,32.3,Hot,8.6,0,FALSE,43073.29
Delhi,29-09-2025,2025,9,Autumn,36.4,24.8,32,Hot,11.6,11.2,TRUE,42971.07
Delhi,30-09-2025,2025,9,Autumn,33.7,24.9,30.1,Hot,8.8,0.1,FALSE,42868.69
Delhi,01-10-2025,2025,10,Autumn,32.3,23.8,27.6,Warm,8.5,5.3,TRUE,42766.22
Delhi,02-10-2025,2025,10,Autumn,31,23.9,27.6,Warm,7.1,5.7,TRUE,42663.72
Delhi,03-10-2025,2025,10,Autumn,32.7,24.6,28.6,Warm,8.1,0.1,FALSE,42561.27
Delhi,04-10-2025,2025,10,Autumn,34.5,25.1,29.8,Warm,9.4,0,FALSE,42458.93
Delhi,05-10-2025,2025,10,Autumn,34.1,22.5,28.8,Warm,11.6,9.1,TRUE,42356.77
Delhi,06-10-2025,2025,10,Autumn,29.7,21.8,23.9,Warm,7.9,8.1,TRUE,42254.86
Delhi,07-10-2025,2025,10,Autumn,28.7,20,23.1,Warm,8.7,8.3,TRUE,42153.27
Delhi,08-10-2025,2025,10,Autumn,26.2,20.6,22.7,Warm,5.6,0.9,FALSE,42052.06
Delhi,09-10-2025,2025,10,Autumn,28.4,19.9,23.8,Warm,8.5,0.1,FALSE,41951.32
Delhi,10-10-2025,2025,10,Autumn,28.5,19.6,23.6,Warm,8.9,0,FALSE,41851.09
Delhi,11-10-2025,2025,10,Autumn,28.9,19.9,24.4,Warm,9,0,FALSE,41751.48
Delhi,12-10-2025,2025,10,Autumn,30.7,20.8,25.3,Warm,9.9,0,FALSE,41652.54
Delhi,13-10-2025,2025,10,Autumn,31.7,20.5,26,Warm,11.2,0,FALSE,41554.35
Delhi,14-10-2025,2025,10,Autumn,31.8,20.6,26.4,Warm,11.2,0,FALSE,41456.84
Delhi,15-10-2025,2025,10,Autumn,31.9,20.8,26.2,Warm,11.1,0,FALSE,41359.26
Delhi,16-10-2025,2025,10,Autumn,31.3,20.5,26.2,Warm,10.8,0,FALSE,41261.54
Delhi,17-10-2025,2025,10,Autumn,31.9,21.2,26.8,Warm,10.7,0,FALSE,41163.76
Delhi,18-10-2025,2025,10,Autumn,33.1,22.3,27.6,Warm,10.8,0,FALSE,41066
Delhi,19-10-2025,2025,10,Autumn,33.5,22,27.8,Warm,11.5,0,FALSE,40968.34
Delhi,20-10-2025,2025,10,Autumn,33,22.4,27.5,Warm,10.6,0,FALSE,40870.87
Delhi,21-10-2025,2025,10,Autumn,30.8,22.5,26.7,Warm,8.3,0.4,FALSE,40773.66
Delhi,22-10-2025,2025,10,Autumn,32.4,21.8,27.1,Warm,10.6,0,FALSE,40676.8
Delhi,23-10-2025,2025,10,Autumn,32.1,21.2,26.5,Warm,10.9,0,FALSE,40580.36
Delhi,24-10-2025,2025,10,Autumn,32,20.8,26.2,Warm,11.2,0,FALSE,40484.45
Delhi,25-10-2025,2025,10,Autumn,31.8,19.2,25.4,Warm,12.6,0,FALSE,40389.14
Delhi,26-10-2025,2025,10,Autumn,31.5,18.4,25,Warm,13.1,0,FALSE,40294.52
Delhi,27-10-2025,2025,10,Autumn,30.2,18.6,24.1,Warm,11.6,0,FALSE,40200.68
Delhi,28-10-2025,2025,10,Autumn,27,20.5,23.3,Warm,6.5,0,FALSE,40107.72
Delhi,29-10-2025,2025,10,Autumn,28.9,20,25,Warm,8.9,0,FALSE,40015.72
Delhi,30-10-2025,2025,10,Autumn,27.5,22,24.2,Warm,5.5,0.4,FALSE,39924.78
Delhi,31-10-2025,2025,10,Autumn,30.4,21,25.5,Warm,9.4,0,FALSE,39834.99
Delhi,01-11-2025,2025,11,Autumn,31.2,20,25.3,Warm,11.2,0,FALSE,39746.45
Delhi,02-11-2025,2025,11,Autumn,29.5,19,24.1,Warm,10.5,0,FALSE,39659.27
Delhi,03-11-2025,2025,11,Autumn,30.6,17.9,23.6,Warm,12.7,0,FALSE,39573.38
Delhi,04-11-2025,2025,11,Autumn,28.6,18.1,23.4,Warm,10.5,0,FALSE,39487.97
Delhi,05-11-2025,2025,11,Autumn,29.5,16.9,23.6,Warm,12.6,0,FALSE,39403
Delhi,06-11-2025,2025,11,Autumn,26.5,15.8,20.8,Warm,10.7,0,FALSE,39318.54
Delhi,07-11-2025,2025,11,Autumn,28,15.4,21,Warm,12.6,0,FALSE,39234.7
Delhi,08-11-2025,2025,11,Autumn,27.1,14.4,20.5,Warm,12.7,0,FALSE,39151.55
Delhi,09-11-2025,2025,11,Autumn,27.2,14.5,20.6,Warm,12.7,0,FALSE,39069.19
Delhi,10-11-2025,2025,11,Autumn,27.4,13.9,20.2,Warm,13.5,0,FALSE,38987.73
